"country","latitude","longitude","confirmed_cases","deaths","recovered","update_time","country_code","region"
"China",35.86166,104.195397,813,0,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,675,2,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,593,0,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,480,0,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,476,0,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,344,2,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,308,0,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,282,1,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,275,0,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,228,1,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,219,1,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,194,0,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,155,2,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,142,0,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,139,0,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,126,1,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,119,0,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,80,1,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,77,0,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,74,0,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,67,0,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,58,0,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,55,0,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,42,0,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,35,0,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,34,0,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,29,0,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,17,1,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,15,0,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,10,0,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,10,0,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,1,0,,"2020-02-05 03:30:23","CHN","Asia"
"China",35.86166,104.195397,13522,414,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,829,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,813,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,675,2,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,593,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,480,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,476,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,344,2,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,308,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,282,1,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,275,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,228,1,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,219,1,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,194,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,155,2,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,142,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,139,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,126,1,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,119,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,81,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,80,1,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,74,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,67,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,58,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,55,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,42,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,35,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,34,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,29,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,17,1,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,15,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,10,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,10,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,1,0,,"2020-02-05 04:07:07","CHN","Asia"
"China",35.86166,104.195397,13522,414,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,829,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,813,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,675,2,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,593,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,480,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,476,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,344,2,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,308,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,282,1,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,275,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,228,1,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,219,1,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,194,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,155,2,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,142,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,139,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,126,1,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,119,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,81,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,80,1,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,74,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,67,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,58,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,55,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,42,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,35,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,34,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,29,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,17,1,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,15,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,10,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,10,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,1,0,,"2020-02-05 04:31:43","CHN","Asia"
"China",35.86166,104.195397,13522,414,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,829,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,813,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,675,2,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,593,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,480,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,476,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,344,2,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,308,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,282,1,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,275,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,228,1,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,219,1,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,194,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,155,2,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,142,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,139,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,126,1,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,119,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,81,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,80,1,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,74,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,67,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,58,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,55,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,42,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,35,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,34,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,29,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,17,1,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,15,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,11,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,10,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,1,0,,"2020-02-05 04:49:08","CHN","Asia"
"China",35.86166,104.195397,13522,414,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,829,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,813,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,675,2,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,593,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,480,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,476,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,344,2,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,308,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,282,1,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,275,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,228,1,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,219,1,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,194,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,155,2,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,142,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,139,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,126,1,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,119,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,81,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,80,1,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,74,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,67,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,58,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,57,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,42,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,35,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,34,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,29,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,17,1,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,15,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,11,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,10,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,1,0,,"2020-02-05 05:36:58","CHN","Asia"
"China",35.86166,104.195397,13522,414,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,829,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,813,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,675,2,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,593,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,480,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,476,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,344,2,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,308,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,282,1,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,275,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,228,1,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,219,1,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,194,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,155,2,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,142,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,139,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,126,1,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,122,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,81,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,81,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,80,1,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,67,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,58,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,57,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,42,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,35,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,34,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,29,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,17,1,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,15,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,11,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,10,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,1,0,,"2020-02-05 13:22:05","CHN","Asia"
"China",35.86166,104.195397,16678,479,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,829,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,813,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,675,2,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,593,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,480,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,476,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,366,2,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,308,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,282,1,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,275,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,228,1,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,219,1,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,194,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,155,2,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,142,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,139,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,126,1,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,122,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,81,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,81,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,80,1,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,67,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,58,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,57,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,42,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,35,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,34,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,29,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,17,1,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,15,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,11,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,10,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,1,0,,"2020-02-05 13:35:31","CHN","Asia"
"China",35.86166,104.195397,16678,479,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,829,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,813,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,675,2,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,593,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,480,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,476,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,366,2,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,308,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,282,1,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,275,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,233,1,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,228,1,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,194,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,155,2,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,142,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,139,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,126,1,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,122,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,81,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,81,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,80,1,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,67,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,58,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,57,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,42,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,35,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,34,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,29,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,17,1,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,15,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,11,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,10,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,1,0,,"2020-02-05 14:13:24","CHN","Asia"
"China",35.86166,104.195397,16678,479,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,829,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,813,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,675,2,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,593,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,480,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,476,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,366,2,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,308,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,282,1,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,275,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,233,1,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,228,1,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,194,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,155,2,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,148,1,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,142,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,139,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,122,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,81,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,81,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,80,1,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,67,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,58,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,57,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,42,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,35,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,34,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,29,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,17,1,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,15,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,11,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,10,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,1,0,,"2020-02-05 14:25:12","CHN","Asia"
"China",35.86166,104.195397,16678,479,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,829,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,813,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,675,2,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,593,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,480,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,476,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,366,2,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,308,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,282,1,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,275,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,233,1,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,228,1,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,194,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,155,2,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,150,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,142,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,136,1,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,122,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,81,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,81,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,80,1,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,67,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,58,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,57,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,54,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,35,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,34,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,29,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,17,1,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,15,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,11,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,10,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,1,0,,"2020-02-05 14:38:29","CHN","Asia"
"China",35.86166,104.195397,16678,479,,"2020-02-05 14:47:39","CHN","Asia"
"China",35.86166,104.195397,829,0,,"2020-02-05 14:47:39","CHN","Asia"
