"Year","Stn Code","Sampling Date","State","City/Town/Village/Area","Latitude","Longitude","Location of Monitoring Station","Agency","Type of Location","SO2","NO2","RSPM/PM10"
2014,620,"24-09-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",5,11,26
2014,620,"26-09-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",6,10,40
2014,620,"30-09-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",6,10,27
2014,620,"10-04-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",4,8,42
2014,620,"10-07-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",5,10,31
2014,620,"10-09-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",6,6,50
2014,620,"13-10-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",6,8,30
2014,620,"15-10-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",3,9,23
2014,620,"20-10-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",4,9,37
2014,620,"22-10-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",5,10,49
2014,620,"27-10-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",5,12,43
2014,620,"29-10-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",5,11,29
2014,620,"31-10-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",6,12,31
2014,620,"11-05-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",4,10,35
2014,620,"11-07-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",5,11,44
2014,620,"11-11-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",4,16,23
2014,620,"13-11-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",6,10,27
2014,620,"17-11-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",4,9,42
2014,620,"19-11-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",5,10,28
2014,620,"21-11-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",5,9,36
2014,620,"24-11-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",5,13,39
2014,620,"26-11-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",6,8,39
2014,620,"28-11-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",5,10,29
2014,620,"12-02-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",4,11,35
2014,620,"12-04-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",5,8,31
2014,620,"12-06-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",6,10,24
2014,620,"12-09-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",5,12,42
2014,620,"12-12-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",4,11,31
2014,620,"16-12-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",3,10,22
2014,620,"18-12-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",5,9,46
2014,620,"20-12-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",4,10,38
2014,620,"23-12-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",5,12,46
2014,620,"27-12-14","Kerala","Kollam",8.89523,76.6698,"KMML Chavara Kollam","Kerala State Pollution Control Board","Industrial Area",5,12,42
2014,621,"01-02-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,10,33
2014,621,"01-06-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,10,37
2014,621,"01-09-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,10,42
2014,621,"15-01-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,10,43
2014,621,"17-01-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,10,41
2014,621,"20-01-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,9,34
2014,621,"22-01-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,10,32
2014,621,"24-01-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,10,38
2014,621,"27-01-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,10,30
2014,621,"29-01-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,9,30
2014,621,"02-03-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,8,33
2014,621,"02-05-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,9,41
2014,621,"02-10-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,10,41
2014,621,"02-12-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,9,44
2014,621,"14-02-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,9,37
2014,621,"17-02-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,10,33
2014,621,"19-02-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,9,37
2014,621,"21-02-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,10,31
2014,621,"24-02-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,9,33
2014,621,"26-02-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,9,40
2014,621,"03-03-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,10,35
2014,621,"03-05-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,10,38
2014,621,"03-11-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,11,39
2014,621,"14-03-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,11,34
2014,621,"17-03-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,10,32
2014,621,"19-03-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,11,38
2014,621,"21-03-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,11,38
2014,621,"24-03-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,10,42
2014,621,"26-03-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,11,39
2014,621,"28-03-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,11,28
2014,621,"04-01-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,11,43
2014,621,"04-03-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",5,12,39
2014,621,"04-05-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,12,26
2014,621,"04-07-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,12,36
2014,621,"04-09-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,12,41
2014,621,"19-04-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,12,33
2014,621,"22-04-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,12,31
2014,621,"24-04-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,11,35
2014,621,"26-04-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,12,42
2014,621,"29-04-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,12,41
2014,621,"05-03-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,10,35
2014,621,"05-06-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,12,40
2014,621,"05-08-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,12,37
2014,621,"13-05-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,12,34
2014,621,"15-05-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,11,31
2014,621,"20-05-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,11,34
2014,621,"22-05-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,12,28
2014,621,"26-05-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",5,11,33
2014,621,"28-05-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",5,12,31
2014,621,"30-05-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",5,11,33
2014,621,"06-02-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,10,25
2014,621,"06-05-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,10,35
2014,621,"06-09-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,10,34
2014,621,"06-12-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,11,26
2014,621,"16-06-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,10,34
2014,621,"18-06-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,11,31
2014,621,"20-06-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,11,32
2014,621,"23-06-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,10,31
2014,621,"25-06-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,11,34
2014,621,"27-06-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,11,33
2014,621,"07-02-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,6,41
2014,621,"07-04-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,7,29
2014,621,"07-07-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,7,35
2014,621,"07-09-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,7,38
2014,621,"14-07-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,7,19
2014,621,"17-07-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,7,23
2014,621,"21-07-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,7,21
2014,621,"24-07-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,7,25
2014,621,"29-07-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",2,6,28
2014,621,"31-07-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,7,38
2014,621,"08-04-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,7,20
2014,621,"08-06-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,7,43
2014,621,"08-11-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,7,50
2014,621,"13-08-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,7,51
2014,621,"18-08-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,7,32
2014,621,"20-08-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,8,22
2014,621,"22-08-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,7,31
2014,621,"25-08-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,8,21
2014,621,"27-08-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,8,39
2014,621,"29-08-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,8,27
2014,621,"09-02-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,8,30
2014,621,"09-04-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,9,24
2014,621,"09-10-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,9,21
2014,621,"16-09-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,9,36
2014,621,"18-09-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,9,39
2014,621,"20-09-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,9,36
2014,621,"22-09-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,9,30
2014,621,"24-09-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,9,40
2014,621,"26-09-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,8,33
2014,621,"30-09-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,9,40
2014,621,"10-04-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,10,44
2014,621,"10-07-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,9,35
2014,621,"10-09-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,8,33
2014,621,"13-10-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,11,43
2014,621,"15-10-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,6,37
2014,621,"20-10-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",5,14,43
2014,621,"22-10-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",5,13,56
2014,621,"27-10-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,12,42
2014,621,"29-10-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,11,41
2014,621,"31-10-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,6,37
2014,621,"11-05-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,8,27
2014,621,"11-07-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,9,26
2014,621,"11-11-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,9,23
2014,621,"13-11-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,10,20
2014,621,"17-11-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,10,33
2014,621,"19-11-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,11,41
2014,621,"21-11-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,9,26
2014,621,"24-11-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,10,19
2014,621,"26-11-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,9,26
2014,621,"28-11-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,10,47
2014,621,"12-02-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,8,32
2014,621,"12-04-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,9,32
2014,621,"12-06-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,8,34
2014,621,"12-09-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,9,40
2014,621,"12-12-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,9,37
2014,621,"16-12-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,10,26
2014,621,"18-12-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,9,36
2014,621,"20-12-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,9,24
2014,621,"23-12-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",3,9,33
2014,621,"27-12-14","Kerala","Kollam",8.89523,76.6698,"KSPCB District Office Kadappakada Kollam","Kerala State Pollution Control Board","Residential Rural and other Areas",4,9,33
2014,187,"01-01-14","Kerala","Kottayam",9.591567,76.522156,"Kottayam","Kerala State Pollution Control Board","Residential Rural and other Areas",6,22.26666667,149.3333333
2014,187,"01-03-14","Kerala","Kottayam",9.591567,76.522156,"Kottayam","Kerala State Pollution Control Board","Residential Rural and other Areas",6,24.85,138
2014,187,"01-07-14","Kerala","Kottayam",9.591567,76.522156,"Kottayam","Kerala State Pollution Control Board","Residential Rural and other Areas",6,22,146.6666667
2014,187,"01-09-14","Kerala","Kottayam",9.591567,76.522156,"Kottayam","Kerala State Pollution Control Board","Residential Rural and other Areas",5,24.46666667,103
2014,187,"13-01-14","Kerala","Kottayam",9.591567,76.522156,"Kottayam","Kerala State Pollution Control Board","Residential Rural and other Areas",5,16.55,124
2014,187,"17-01-14","Kerala","Kottayam",9.591567,76.522156,"Kottayam","Kerala State Pollution Control Board","Residential Rural and other Areas",8,22.26666667,87
2014,187,"21-01-14","Kerala","Kottayam",9.591567,76.522156,"Kottayam","Kerala State Pollution Control Board","Residential Rural and other Areas",7,24.91666667,105.6666667
2014,187,"23-01-14","Kerala","Kottayam",9.591567,76.522156,"Kottayam","Kerala State Pollution Control Board","Residential Rural and other Areas",9,24.36666667,108
2014,187,"27-01-14","Kerala","Kottayam",9.591567,76.522156,"Kottayam","Kerala State Pollution Control Board","Residential Rural and other Areas",7,20.45,154.3333333
2014,187,"29-01-14","Kerala","Kottayam",9.591567,76.522156,"Kottayam","Kerala State Pollution Control Board","Residential Rural and other Areas",6,27.56666667,113.6666667
2014,187,"02-03-14","Kerala","Kottayam",9.591567,76.522156,"Kottayam","Kerala State Pollution Control Board","Residential Rural and other Areas",6,23.68333333,104.6666667
2014,187,"02-05-14","Kerala","Kottayam",9.591567,76.522156,"Kottayam","Kerala State Pollution Control Board","Residential Rural and other Areas",7,23.95,164
2014,187,"02-10-14","Kerala","Kottayam",9.591567,76.522156,"Kottayam","Kerala State Pollution Control Board","Residential Rural and other Areas",6,24.6,132.3333333
2014,187,"02-12-14","Kerala","Kottayam",9.591567,76.522156,"Kottayam","Kerala State Pollution Control Board","Residential Rural and other Areas",8,22.35,120.6666667
2014,187,"14-02-14","Kerala","Kottayam",9.591567,76.522156,"Kottayam","Kerala State Pollution Control Board","Residential Rural and other Areas",6,20.85,126.3333333
2014,187,"18-02-14","Kerala","Kottayam",9.591567,76.522156,"Kottayam","Kerala State Pollution Control Board","Residential Rural and other Areas",8,21.26666667,149.6666667
2014,187,"20-02-14","Kerala","Kottayam",9.591567,76.522156,"Kottayam","Kerala State Pollution Control Board","Residential Rural and other Areas",5,23.23333333,91
2014,187,"22-02-14","Kerala","Kottayam",9.591567,76.522156,"Kottayam","Kerala State Pollution Control Board","Residential Rural and other Areas",6,22.93333333,138
